object_id,group_id,category,time_percent,north,east,down
1.0,1.0,1.0,0.0,9.934283060224654,-2.765286023423693,12.95377076201385
1.0,1.0,1.0,2.0408163265306123,9.479267882360057,-3.220269297684781,16.022553353694065
1.0,1.0,1.0,4.081632653061225,9.02425270449546,-3.6752525719458693,19.091335945374276
1.0,1.0,1.0,6.122448979591837,8.569237526630863,-4.130235846206958,22.160118537054487
1.0,1.0,1.0,8.16326530612245,8.114222348766265,-4.585219120468046,25.2289011287347
1.0,1.0,1.0,10.204081632653061,7.659207170901668,-5.040202394729134,28.297683720414913
1.0,1.0,1.0,12.244897959183675,7.204191993037071,-5.4951856689902225,31.366466312095127
1.0,1.0,1.0,14.285714285714286,6.749176815172474,-5.9501689432513105,34.43524890377534
1.0,1.0,1.0,16.3265306122449,6.294161637307877,-6.4051522175123985,37.50403149545555
1.0,1.0,1.0,18.367346938775512,5.83914645944328,-6.8601354917734865,40.57281408713577
1.0,1.0,1.0,20.408163265306122,5.384131281578683,-7.3151187660345744,43.64159667881597
1.0,1.0,1.0,22.448979591836736,4.929116103714085,-7.770102040295663,46.71037927049619
1.0,1.0,1.0,24.48979591836735,4.474100925849488,-8.225085314556752,49.77916186217641
1.0,1.0,1.0,26.53061224489796,4.019085747984891,-8.68006858881784,52.84794445385661
1.0,1.0,1.0,28.571428571428573,3.564070570120294,-9.135051863078928,55.91672704553683
1.0,1.0,1.0,30.612244897959183,3.109055392255697,-9.590035137340017,58.985509637217035
1.0,1.0,1.0,32.6530612244898,2.654040214391099,-10.045018411601104,62.05429222889725
1.0,1.0,1.0,34.69387755102041,2.1990250365265034,-10.500001685862191,65.12307482057746
1.0,1.0,1.0,36.734693877551024,1.7440098586619062,-10.95498496012328,68.19185741225768
1.0,1.0,1.0,38.775510204081634,1.2889946807973072,-11.409968234384369,71.2606400039379
1.0,1.0,1.0,40.816326530612244,0.8339795029327117,-11.864951508645456,74.3294225956181
1.0,1.0,1.0,42.85714285714286,0.3789643250681145,-12.319934782906545,77.39820518729832
1.0,1.0,1.0,44.89795918367347,-0.07605085279648449,-12.774918057167634,80.46698777897853
1.0,1.0,1.0,46.93877551020408,-0.5310660306610799,-13.22990133142872,83.53577037065874
1.0,1.0,1.0,48.9795918367347,-0.9860812085256789,-13.684884605689811,86.60455296233896
1.0,1.0,1.0,51.02040816326531,-1.4410963863902762,-14.139867879950899,89.67333555401916
1.0,1.0,1.0,53.06122448979592,-1.8961115642548716,-14.594851154211986,92.74211814569938
1.0,1.0,1.0,55.10204081632653,-2.351126742119469,-15.049834428473075,95.81090073737958
1.0,1.0,1.0,57.142857142857146,-2.806141919984066,-15.504817702734163,98.8796833290598
1.0,1.0,1.0,59.183673469387756,-3.2611570978486633,-15.95980097699525,101.94846592074
1.0,1.0,1.0,60.0,-3.443163168994502,-16.141794286699685,103.1759789574121
2.0,1.0,1.0,0.0,15.348694583058176,-9.389487718699042,10.851200871719293
2.0,1.0,1.0,2.0408163265306123,14.739526944700245,-9.073004641524617,8.348658572842407
2.0,1.0,1.0,4.081632653061225,14.130359306342314,-8.756521564350193,5.846116273965523
2.0,1.0,1.0,6.122448979591837,13.521191667984382,-8.440038487175768,3.3435739750886366
2.0,1.0,1.0,8.16326530612245,12.912024029626451,-8.123555410001343,0.8410316762117525
2.0,1.0,1.0,10.204081632653061,12.30285639126852,-7.807072332826919,-1.6615106226651317
2.0,1.0,1.0,12.244897959183675,11.693688752910589,-7.490589255652494,-4.1640529215420194
2.0,1.0,1.0,14.285714285714286,11.084521114552658,-7.17410617847807,-6.666595220418902
2.0,1.0,1.0,16.3265306122449,10.475353476194726,-6.857623101303645,-9.169137519295788
2.0,1.0,1.0,18.367346938775512,9.866185837836795,-6.54114002412922,-11.671679818172674
2.0,1.0,1.0,20.408163265306122,9.257018199478864,-6.224656946954795,-14.174222117049556
2.0,1.0,1.0,22.448979591836736,8.647850561120933,-5.90817386978037,-16.676764415926442
2.0,1.0,1.0,24.48979591836735,8.038682922763,-5.591690792605945,-19.17930671480333
2.0,1.0,1.0,26.53061224489796,7.42951528440507,-5.275207715431521,-21.681849013680214
2.0,1.0,1.0,28.571428571428573,6.8203476460471375,-4.958724638257096,-24.184391312557096
2.0,1.0,1.0,30.612244897959183,6.211180007689206,-4.642241561082671,-26.686933611433986
2.0,1.0,1.0,32.6530612244898,5.602012369331275,-4.325758483908246,-29.18947591031087
2.0,1.0,1.0,34.69387755102041,4.992844730973346,-4.009275406733822,-31.69201820918775
2.0,1.0,1.0,36.734693877551024,4.383677092615413,-3.6927923295593974,-34.19456050806464
2.0,1.0,1.0,38.775510204081634,3.7745094542574815,-3.3763092523849725,-36.69710280694152
2.0,1.0,1.0,40.816326530612244,3.165341815899552,-3.0598261752105484,-39.199645105818405
2.0,1.0,1.0,42.85714285714286,2.556174177541619,-2.7433430980361235,-41.702187404695295
2.0,1.0,1.0,44.89795918367347,1.947006539183688,-2.4268600208616986,-44.20472970357218
2.0,1.0,1.0,46.93877551020408,1.3378389008257585,-2.1103769436872746,-46.70727200244906
2.0,1.0,1.0,48.9795918367347,0.7286712624678238,-1.7938938665128479,-49.209814301325956
2.0,1.0,1.0,51.02040816326531,0.11950362410989435,-1.4774107893384238,-51.71235660020284
2.0,1.0,1.0,53.06122448979592,-0.48966401424803685,-1.1609277121639998,-54.21489889907972
2.0,1.0,1.0,55.10204081632653,-1.0988316526059663,-0.8444446349895749,-56.717441197956596
2.0,1.0,1.0,57.142857142857146,-1.707999290963901,-0.52796155781515,-59.219983496833486
2.0,1.0,1.0,59.183673469387756,-2.3171669293218287,-0.21147848064072505,-61.722525795710375
2.0,1.0,1.0,60.0,-2.5608339846650026,-0.0848852497709558,-62.723542715261125
3.0,1.0,1.0,0.0,-34.498356650260654,-11.245750584819454,-20.256622406688475
3.0,1.0,1.0,2.0408163265306123,-35.64181453644331,-13.024238455914535,-18.410958080844168
3.0,1.0,1.0,4.081632653061225,-36.78527242262597,-14.802726327009616,-16.56529375499986
3.0,1.0,1.0,6.122448979591837,-37.92873030880863,-16.581214198104696,-14.719629429155553
3.0,1.0,1.0,8.16326530612245,-39.07218819499129,-18.359702069199777,-12.873965103311248
3.0,1.0,1.0,10.204081632653061,-40.215646081173944,-20.138189940294858,-11.028300777466942
3.0,1.0,1.0,12.244897959183675,-41.3591039673566,-21.91667781138994,-9.182636451622633
3.0,1.0,1.0,14.285714285714286,-42.50256185353926,-23.69516568248502,-7.336972125778328
3.0,1.0,1.0,16.3265306122449,-43.64601973972192,-25.4736535535801,-5.49130779993402
3.0,1.0,1.0,18.367346938775512,-44.78947762590458,-27.25214142467518,-3.645643474089713
3.0,1.0,1.0,20.408163265306122,-45.93293551208724,-29.03062929577026,-1.7999791482454093
3.0,1.0,1.0,22.448979591836736,-47.0763933982699,-30.80911716686534,0.04568517759890156
3.0,1.0,1.0,24.48979591836735,-48.21985128445256,-32.58760503796043,1.8913495034432088
3.0,1.0,1.0,26.53061224489796,-49.36330917063522,-34.3660929090555,3.7370138292875126
3.0,1.0,1.0,28.571428571428573,-50.50676705681788,-36.144580780150584,5.58267815513182
3.0,1.0,1.0,30.612244897959183,-51.65022494300054,-37.923068651245664,7.428342480976127
3.0,1.0,1.0,32.6530612244898,-52.7936828291832,-39.701556522340745,9.274006806820434
3.0,1.0,1.0,34.69387755102041,-53.93714071536585,-41.48004439343582,11.119671132664738
3.0,1.0,1.0,36.734693877551024,-55.08059860154851,-43.258532264530906,12.965335458509049
3.0,1.0,1.0,38.775510204081634,-56.224056487731175,-45.03702013562599,14.810999784353353
3.0,1.0,1.0,40.816326530612244,-57.36751437391383,-46.81550800672107,16.656664110197656
3.0,1.0,1.0,42.85714285714286,-58.51097226009649,-48.59399587781615,18.502328436041967
3.0,1.0,1.0,44.89795918367347,-59.65443014627915,-50.37248374891123,20.347992761886278
3.0,1.0,1.0,46.93877551020408,-60.7978880324618,-52.15097162000631,22.193657087730575
3.0,1.0,1.0,48.9795918367347,-61.941345918644465,-53.9294594911014,24.039321413574893
3.0,1.0,1.0,51.02040816326531,-63.08480380482712,-55.70794736219647,25.884985739419196
3.0,1.0,1.0,53.06122448979592,-64.22826169100978,-57.48643523329155,27.7306500652635
3.0,1.0,1.0,55.10204081632653,-65.37171957719244,-59.26492310438663,29.576314391107804
3.0,1.0,1.0,57.142857142857146,-66.5151774633751,-61.04341097548171,31.421978716952115
3.0,1.0,1.0,59.183673469387756,-67.65863534955776,-62.82189884657679,33.26764304279642
3.0,1.0,1.0,60.0,-68.11601850403082,-63.53329399501482,34.00590877313414
4.0,2.0,1.0,20.0,45.93602659124236,26.21550768438263,-27.64546735184222
4.0,2.0,1.0,20.408163265306122,45.97710543941763,25.78925104413186,-27.506332105399277
4.0,2.0,1.0,22.448979591836736,46.182499680293986,23.657967842877994,-26.81065587318455
4.0,2.0,1.0,24.48979591836735,46.38789392117034,21.526684641624133,-26.114979640969825
4.0,2.0,1.0,26.53061224489796,46.59328816204669,19.395401440370275,-25.4193034087551
4.0,2.0,1.0,28.571428571428573,46.79868240292304,17.264118239116414,-24.723627176540376
4.0,2.0,1.0,30.612244897959183,47.004076643799394,15.132835037862552,-24.02795094432565
4.0,2.0,1.0,32.6530612244898,47.20947088467575,13.00155183660869,-23.332274712110923
4.0,2.0,1.0,34.69387755102041,47.414865125552105,10.870268635354833,-22.6365984798962
4.0,2.0,1.0,36.734693877551024,47.620259366428456,8.738985434100968,-21.94092224768147
4.0,2.0,1.0,38.775510204081634,47.82565360730481,6.607702232847107,-21.245246015466748
4.0,2.0,1.0,40.816326530612244,48.03104784818116,4.476419031593249,-20.54956978325202
4.0,2.0,1.0,42.85714285714286,48.23644208905751,2.3451358303393803,-19.853893551037295
4.0,2.0,1.0,44.89795918367347,48.44183632993387,0.21385262908552605,-19.158217318822572
4.0,2.0,1.0,46.93877551020408,48.64723057081022,-1.9174305721683353,-18.462541086607843
4.0,2.0,1.0,48.9795918367347,48.852624811686574,-4.0487137734222,-17.76686485439312
4.0,2.0,1.0,51.02040816326531,49.058019052562926,-6.179996974676058,-17.071188622178394
4.0,2.0,1.0,53.06122448979592,49.26341329343928,-8.311280175929923,-16.375512389963667
4.0,2.0,1.0,55.10204081632653,49.46880753431563,-10.442563377183774,-15.679836157748943
4.0,2.0,1.0,57.142857142857146,49.67420177519199,-12.573846578437639,-14.984159925534216
4.0,2.0,1.0,59.183673469387756,49.87959601606834,-14.705129779691504,-14.28848369331949
4.0,2.0,1.0,61.224489795918366,50.08499025694469,-16.83641298094536,-13.592807461104767
4.0,2.0,1.0,63.26530612244898,50.290384497821044,-18.96769618219922,-12.897131228890041
4.0,2.0,1.0,65.3061224489796,50.495778738697396,-21.098979383453084,-12.201454996675315
4.0,2.0,1.0,67.34693877551021,50.701172979573755,-23.23026258470695,-11.505778764460587
4.0,2.0,1.0,69.38775510204081,50.90656722045011,-25.3615457859608,-10.810102532245867
4.0,2.0,1.0,71.42857142857143,51.11196146132646,-27.492828987214672,-10.114426300031138
4.0,2.0,1.0,73.46938775510205,51.31735570220281,-29.62411218846853,-9.418750067816411
4.0,2.0,1.0,75.51020408163265,51.52274994307916,-31.75539538972238,-8.723073835601689
4.0,2.0,1.0,77.55102040816327,51.72814418395552,-33.88667859097625,-8.027397603386962
4.0,2.0,1.0,79.59183673469389,51.93353842483187,-36.01796179223012,-7.331721371172236
4.0,2.0,1.0,80.0,51.97461727300714,-36.44421843248088,-7.192586124729292
5.0,2.0,1.0,20.0,39.18850358146151,19.749512503721018,-12.830719020129145
5.0,2.0,1.0,20.408163265306122,39.18281855440184,19.304004973901094,-12.484263346915318
5.0,2.0,1.0,22.448979591836736,39.1543934191035,17.076467324801467,-10.751984980846178
5.0,2.0,1.0,24.48979591836735,39.12596828380516,14.84892967570184,-9.01970661477704
5.0,2.0,1.0,26.53061224489796,39.097543148506816,12.621392026602216,-7.287428248707904
5.0,2.0,1.0,28.571428571428573,39.069118013208474,10.393854377502588,-5.555149882638766
5.0,2.0,1.0,30.612244897959183,39.04069287791013,8.166316728402965,-3.822871516569629
5.0,2.0,1.0,32.6530612244898,39.01226774261179,5.938779079303339,-2.0905931505004904
5.0,2.0,1.0,34.69387755102041,38.98384260731345,3.7112414302037173,-0.35831478443135545
5.0,2.0,1.0,36.734693877551024,38.95541747201511,1.4837037811040865,1.3739635816377849
5.0,2.0,1.0,38.775510204081634,38.926992336716765,-0.7438338679955372,3.1062419477069216
5.0,2.0,1.0,40.816326530612244,38.89856720141842,-2.9713715170951644,4.838520313776058
5.0,2.0,1.0,42.85714285714286,38.87014206612008,-5.198909166194795,6.5707986798452005
5.0,2.0,1.0,44.89795918367347,38.84171693082174,-7.426446815294415,8.303077045914335
5.0,2.0,1.0,46.93877551020408,38.8132917955234,-9.65398446439404,10.03535541198347
5.0,2.0,1.0,48.9795918367347,38.784866660225056,-11.88152211349367,11.767633778052613
5.0,2.0,1.0,51.02040816326531,38.75644152492671,-14.109059762593294,13.499912144121748
5.0,2.0,1.0,53.06122448979592,38.728016389628365,-16.336597411692917,15.232190510190886
5.0,2.0,1.0,55.10204081632653,38.699591254330024,-18.56413506079254,16.96446887626002
5.0,2.0,1.0,57.142857142857146,38.67116611903168,-20.791672709892172,18.69674724232916
5.0,2.0,1.0,59.183673469387756,38.64274098373334,-23.019210358991796,20.429025608398298
5.0,2.0,1.0,61.224489795918366,38.614315848435,-25.24674800809142,22.161303974467437
5.0,2.0,1.0,63.26530612244898,38.585890713136656,-27.474285657191043,23.893582340536575
5.0,2.0,1.0,65.3061224489796,38.557465577838315,-29.701823306290674,25.625860706605714
5.0,2.0,1.0,67.34693877551021,38.52904044253997,-31.929360955390305,27.358139072674852
5.0,2.0,1.0,69.38775510204081,38.50061530724163,-34.15689860448991,29.090417438743984
5.0,2.0,1.0,71.42857142857143,38.47219017194329,-36.384436253589556,30.82269580481313
5.0,2.0,1.0,73.46938775510205,38.44376503664495,-38.61197390268917,32.55497417088227
5.0,2.0,1.0,75.51020408163265,38.415339901346606,-40.83951155178879,34.28725253695139
5.0,2.0,1.0,77.55102040816327,38.386914766048264,-43.067049200888434,36.01953090302054
5.0,2.0,1.0,79.59183673469389,38.35848963074992,-45.29458684998805,37.75180926908968
5.0,2.0,1.0,80.0,38.35280460369025,-45.74009437980797,38.0982649423035
6.0,2.0,1.0,20.0,28.024814300521598,28.7595447100856,-37.27406222983596
6.0,2.0,1.0,20.408163265306122,28.12860531295986,29.148885931332934,-37.183711850158694
6.0,2.0,1.0,22.448979591836736,28.647560375151166,31.095592037569602,-36.731959951772346
6.0,2.0,1.0,24.48979591836735,29.166515437342476,33.04229814380628,-36.280208053386005
6.0,2.0,1.0,26.53061224489796,29.685470499533782,34.98900425004294,-35.82845615499966
6.0,2.0,1.0,28.571428571428573,30.20442556172509,36.935710356279614,-35.376704256613316
6.0,2.0,1.0,30.612244897959183,30.723380623916395,38.88241646251628,-34.92495235822697
6.0,2.0,1.0,32.6530612244898,31.2423356861077,40.82912256875295,-34.473200459840626
6.0,2.0,1.0,34.69387755102041,31.76129074829901,42.77582867498962,-34.02144856145428
6.0,2.0,1.0,36.734693877551024,32.280245810490314,44.722534781226294,-33.56969666306794
6.0,2.0,1.0,38.775510204081634,32.799200872681624,46.66924088746296,-33.11794476468159
6.0,2.0,1.0,40.816326530612244,33.318155934872934,48.61594699369963,-32.66619286629525
6.0,2.0,1.0,42.85714285714286,33.837110997064244,50.562653099936306,-32.2144409679089
6.0,2.0,1.0,44.89795918367347,34.35606605925555,52.509359206172974,-31.76268906952256
6.0,2.0,1.0,46.93877551020408,34.875021121446856,54.456065312409635,-31.31093717113621
6.0,2.0,1.0,48.9795918367347,35.39397618363816,56.40277141864631,-30.859185272749865
6.0,2.0,1.0,51.02040816326531,35.91293124582947,58.349477524882985,-30.40743337436352
6.0,2.0,1.0,53.06122448979592,36.43188630802078,60.29618363111965,-29.955681475977176
6.0,2.0,1.0,55.10204081632653,36.95084137021208,62.242889737356315,-29.50392957759083
6.0,2.0,1.0,57.142857142857146,37.46979643240339,64.189595843593,-29.05217767920449
6.0,2.0,1.0,59.183673469387756,37.988751494594695,66.13630194982966,-28.600425780818142
6.0,2.0,1.0,61.224489795918366,38.507706556786005,68.08300805606632,-28.1486738824318
6.0,2.0,1.0,63.26530612244898,39.026661618977315,70.02971416230301,-27.696921984045453
6.0,2.0,1.0,65.3061224489796,39.54561668116862,71.97642026853967,-27.245170085659108
6.0,2.0,1.0,67.34693877551021,40.06457174335993,73.92312637477634,-26.793418187272763
6.0,2.0,1.0,69.38775510204081,40.58352680555123,75.86983248101299,-26.341666288886422
6.0,2.0,1.0,71.42857142857143,41.10248186774254,77.81653858724968,-25.889914390500074
6.0,2.0,1.0,73.46938775510205,41.62143692993385,79.76324469348634,-25.43816249211373
6.0,2.0,1.0,75.51020408163265,42.14039199212515,81.709950799723,-24.986410593727385
6.0,2.0,1.0,77.55102040816327,42.65934705431646,83.6566569059597,-24.53465869534104
6.0,2.0,1.0,79.59183673469389,43.17830211650777,85.60336301219635,-24.082906796954695
6.0,2.0,1.0,80.0,43.28209312894603,85.99270423344369,-23.992556417277427
7.0,2.0,1.0,20.0,47.91833091701167,19.580133479392803,-28.613395826613694
7.0,2.0,1.0,20.408163265306122,47.749151772940145,19.96838354579097,-28.487194881792245
7.0,2.0,1.0,22.448979591836736,46.903256052582485,21.909633877781804,-27.856190157685006
7.0,2.0,1.0,24.48979591836735,46.05736033222483,23.85088420977264,-27.225185433577764
7.0,2.0,1.0,26.53061224489796,45.21146461186718,25.79213454176347,-26.594180709470525
7.0,2.0,1.0,28.571428571428573,44.365568891509525,27.733384873754304,-25.963175985363286
7.0,2.0,1.0,30.612244897959183,43.519673171151865,29.67463520574514,-25.332171261256047
7.0,2.0,1.0,32.6530612244898,42.67377745079421,31.615885537735974,-24.701166537148804
7.0,2.0,1.0,34.69387755102041,41.82788173043656,33.55713586972681,-24.070161813041565
7.0,2.0,1.0,36.734693877551024,40.981986010078906,35.49838620171764,-23.439157088934326
7.0,2.0,1.0,38.775510204081634,40.13609028972125,37.43963653370848,-22.808152364827087
7.0,2.0,1.0,40.816326530612244,39.29019456936359,39.38088686569931,-22.177147640719845
7.0,2.0,1.0,42.85714285714286,38.44429884900594,41.32213719769015,-21.546142916612602
7.0,2.0,1.0,44.89795918367347,37.598403128648286,43.263387529680976,-20.915138192505367
7.0,2.0,1.0,46.93877551020408,36.75250740829063,45.20463786167181,-20.284133468398124
7.0,2.0,1.0,48.9795918367347,35.90661168793297,47.14588819366265,-19.653128744290882
7.0,2.0,1.0,51.02040816326531,35.06071596757532,49.08713852565348,-19.022124020183647
7.0,2.0,1.0,53.06122448979592,34.214820247217666,51.028388857644316,-18.391119296076404
7.0,2.0,1.0,55.10204081632653,33.36892452686001,52.969639189635146,-17.76011457196917
7.0,2.0,1.0,57.142857142857146,32.52302880650236,54.910889521625975,-17.129109847861926
7.0,2.0,1.0,59.183673469387756,31.677133086144703,56.85213985361682,-16.498105123754684
7.0,2.0,1.0,61.224489795918366,30.83123736578705,58.79339018560765,-15.867100399647446
7.0,2.0,1.0,63.26530612244898,29.985341645429394,60.73464051759848,-15.236095675540206
7.0,2.0,1.0,65.3061224489796,29.139445925071737,62.67589084958932,-14.605090951432965
7.0,2.0,1.0,67.34693877551021,28.293550204714084,64.61714118158015,-13.974086227325724
7.0,2.0,1.0,69.38775510204081,27.447654484356434,66.55839151357098,-13.343081503218487
7.0,2.0,1.0,71.42857142857143,26.601758763998774,68.49964184556183,-12.712076779111245
