object_id,group_id,category,time_percent,north,east,down
1.0,1.0,1.0,0.0,5.960569836134792,-1.6591716140542159,7.77226245720831
1.0,1.0,1.0,2.0408163265306123,5.505554658270195,-2.114154888315304,10.841045048888523
1.0,1.0,1.0,4.081632653061225,5.050539480405598,-2.569138162576392,13.909827640568736
1.0,1.0,1.0,6.122448979591837,4.595524302541,-3.0241214368374805,16.978610232248947
1.0,1.0,1.0,8.16326530612245,4.140509124676403,-3.4791047110985684,20.04739282392916
1.0,1.0,1.0,10.204081632653061,3.6854939468118064,-3.934087985359656,23.116175415609373
1.0,1.0,1.0,12.244897959183675,3.2304787689472088,-4.389071259620745,26.184958007289588
1.0,1.0,1.0,14.285714285714286,2.775463591082612,-4.844054533881833,29.2537405989698
1.0,1.0,1.0,16.3265306122449,2.3204484132180143,-5.299037808142921,32.32252319065002
1.0,1.0,1.0,18.367346938775512,1.865433235353418,-5.75402108240401,35.39130578233022
1.0,1.0,1.0,20.408163265306122,1.4104180574888208,-6.209004356665097,38.46008837401044
1.0,1.0,1.0,22.448979591836736,0.9554028796242227,-6.663987630926186,41.52887096569066
1.0,1.0,1.0,24.48979591836735,0.5003877017596254,-7.1189709051872745,44.59765355737086
1.0,1.0,1.0,26.53061224489796,0.045372523895029104,-7.573954179448362,47.66643614905108
1.0,1.0,1.0,28.571428571428573,-0.4096426539695681,-8.02893745370945,50.735218740731284
1.0,1.0,1.0,30.0,-0.7281532784747862,-8.347425745692211,52.88336655490744
2.0,1.0,1.0,0.0,9.209216749834905,-5.633692631219425,6.510720523031576
2.0,1.0,1.0,2.0408163265306123,8.600049111476974,-5.317209554045,4.008178224154691
2.0,1.0,1.0,4.081632653061225,7.9908814731190425,-5.000726476870575,1.5056359252778062
2.0,1.0,1.0,6.122448979591837,7.381713834761111,-4.68424339969615,-0.9969063735990797
2.0,1.0,1.0,8.16326530612245,6.77254619640318,-4.367760322521726,-3.499448672475964
2.0,1.0,1.0,10.204081632653061,6.163378558045249,-4.051277245347301,-6.001990971352848
2.0,1.0,1.0,12.244897959183675,5.554210919687317,-3.7347941681728765,-8.504533270229736
2.0,1.0,1.0,14.285714285714286,4.945043281329386,-3.418311090998452,-11.007075569106618
2.0,1.0,1.0,16.3265306122449,4.3358756429714544,-3.101828013824027,-13.509617867983504
2.0,1.0,1.0,18.367346938775512,3.7267080046135233,-2.7853449366496026,-16.01216016686039
2.0,1.0,1.0,20.408163265306122,3.117540366255593,-2.468861859475178,-18.514702465737273
2.0,1.0,1.0,22.448979591836736,2.508372727897661,-2.152378782300753,-21.01724476461416
2.0,1.0,1.0,24.48979591836735,1.8992050895397288,-1.8358957051263278,-23.519787063491048
2.0,1.0,1.0,26.53061224489796,1.2900374511817985,-1.5194126279519038,-26.02232936236793
2.0,1.0,1.0,28.571428571428573,0.6808698128238664,-1.2029295507774789,-28.524871661244813
2.0,1.0,1.0,30.0,0.2544524659733156,-0.9813913967553818,-30.276651270458633
3.0,1.0,1.0,0.0,-20.699013990156395,-6.747450350891672,-12.153973444013086
3.0,1.0,1.0,2.0408163265306123,-21.842471876339054,-8.525938221986753,-10.30830911816878
3.0,1.0,1.0,4.081632653061225,-22.985929762521714,-10.304426093081833,-8.462644792324474
3.0,1.0,1.0,6.122448979591837,-24.12938764870437,-12.082913964176914,-6.616980466480166
3.0,1.0,1.0,8.16326530612245,-25.27284553488703,-13.861401835271995,-4.77131614063586
3.0,1.0,1.0,10.204081632653061,-26.416303421069685,-15.639889706367075,-2.9256518147915553
3.0,1.0,1.0,12.244897959183675,-27.559761307252348,-17.41837757746216,-1.0799874889472463
3.0,1.0,1.0,14.285714285714286,-28.703219193435004,-19.19686544855724,0.7656768368970592
3.0,1.0,1.0,16.3265306122449,-29.846677079617663,-20.97535331965232,2.6113411627413665
3.0,1.0,1.0,18.367346938775512,-30.990134965800323,-22.753841190747398,4.457005488585672
3.0,1.0,1.0,20.408163265306122,-32.13359285198298,-24.53232906184248,6.302669814429976
3.0,1.0,1.0,22.448979591836736,-33.27705073816564,-26.310816932937563,8.148334140274287
